Zip_Code,Population,White,Black,Native_American,Asian,Hawaiian_Pacific_Islander,Other,Latino,Mixed_Race
7480,16632,14175,194,10,236,42,0,1837,276
7481,17231,15421,97,0,896,0,0,585,464
7495,0,0,0,0,0,0,0,0,0
7501,32749,2121,8050,15,700,0,20,21618,450
7502,16719,1593,2931,0,2644,0,34,9288,458
7503,18559,4956,1017,0,416,0,74,11666,860
7504,11122,264,5625,0,60,0,15,5067,182
7505,2673,163,1028,10,65,0,0,1407,0
7506,19065,14311,511,0,151,0,0,3924,336
7508,22959,11520,1956,8,893,0,220,8088,548
7512,10829,7922,377,0,689,0,9,1777,110
7513,12794,533,1544,0,1,0,85,10605,52
7514,20358,1250,8438,0,50,0,0,10591,58
7522,19890,1186,6490,0,1747,0,100,10301,132
7524,13026,490,2922,43,43,0,20,9272,472
7601,44673,11918,10160,93,4642,0,94,17044,1444
7603,8437,3184,820,0,486,0,77,3755,230
7604,12205,8482,246,0,1573,0,0,1782,244
7605,9191,3396,177,6,3767,0,0,1557,576
7606,2661,1179,121,0,94,0,0,1195,144
7607,9789,5533,413,7,1530,0,9,2038,518
7608,108,68,0,0,0,0,0,40,0
7620,1489,820,133,0,424,0,3,95,28
7621,27694,10393,1984,0,7756,0,20,7276,530
7624,8702,4767,88,0,3134,0,11,643,118
7626,8811,5587,35,0,2417,0,0,671,202
7627,5031,2863,14,0,1638,0,0,397,238
7628,17882,10973,490,0,2971,0,0,3224,448
7630,7668,5858,49,0,660,0,11,1007,166
7631,28412,8814,8340,43,3503,0,145,6989,1156
7632,5532,2835,99,20,2221,0,0,267,180
7640,4819,3442,32,0,902,0,0,355,176
7641,3473,2736,26,0,560,0,0,101,100
7642,10520,8481,172,0,887,0,10,936,68
7643,10942,4631,221,0,2868,6,0,2991,450
7644,24805,11350,1293,24,2858,0,36,8942,604
7645,8440,5882,260,6,1295,0,0,997,0
7646,16760,10008,543,20,2991,0,25,2941,464
7647,5471,3460,115,4,1276,0,46,534,72
7648,5864,3562,50,46,1656,0,22,491,74
7649,8222,6365,176,0,1108,0,22,351,400
7650,20697,3812,413,93,11756,18,0,4365,480
7652,26919,15663,781,23,7575,0,72,2543,524
7656,8905,6878,171,10,182,0,0,1558,212
7657,11369,4284,127,49,3365,0,54,3257,466
7660,13070,5071,467,25,1790,11,19,5576,222
7661,11648,7254,118,46,2617,0,172,1312,258
7662,5677,3538,77,5,680,0,0,1326,102
7663,14076,10517,133,0,1256,0,0,2073,194
7666,40977,18332,10567,66,3480,10,138,7838,1092
7670,14882,8655,291,0,3865,0,117,1632,644
7675,27300,20208,822,26,3113,0,57,2586,976
7676,9354,7743,23,0,597,0,0,991,0
7677,5868,5182,153,0,382,0,0,92,118
7701,23874,16763,1393,0,518,0,0,4937,526
7702,4051,3864,15,0,64,0,0,72,72
7703,54,30,12,0,0,0,0,12,0
7704,6015,5555,188,0,68,0,0,162,84
7711,1617,1546,2,0,9,5,0,48,14
7712,38580,19905,8635,93,1927,0,46,7578,792
7716,8733,7794,294,0,92,26,0,412,230
7717,1814,1707,9,10,4,0,0,84,0
7718,7552,6388,16,0,370,0,168,578,64
7719,21155,19003,220,0,216,0,0,1569,294
7720,4262,3206,286,0,75,0,0,479,432
7721,3039,1335,913,0,280,0,10,375,252
7722,10147,9191,129,0,231,0,0,447,298
7723,749,714,1,0,2,0,0,32,0
7724,21245,14582,2510,0,1340,0,28,2329,912
7726,44337,36503,673,105,3721,0,39,2771,1050
7727,7758,5885,785,0,328,0,0,699,122
7728,55497,37810,3682,56,3389,35,69,9759,1394
7730,17389,14689,330,0,863,0,0,1420,174
7731,38492,30606,1523,21,1835,76,21,3671,1478
7732,4900,4410,52,0,16,0,0,331,182
7733,16729,12156,178,0,3163,0,56,905,542
7734,12738,9431,861,38,338,0,0,1675,790
7735,18939,13777,1463,0,574,11,78,2715,642
7737,3909,3559,0,24,108,0,0,209,18
7738,6193,5631,38,0,218,0,8,289,18
7739,5917,5574,22,0,46,0,0,275,0
7740,31038,15729,3891,36,990,0,143,9679,1140
7746,18576,13839,516,0,2942,0,40,1023,432
7747,31092,22939,1383,38,2772,0,70,3116,1548
7748,27139,23933,141,0,1080,0,42,1685,516
7750,3237,3056,0,0,13,0,10,99,118
7751,19837,13777,281,0,4580,0,53,806,680
7753,38073,20895,10822,2,1446,24,527,2950,2814
7755,5977,4944,96,48,152,0,0,422,630
7756,2943,2652,71,0,45,0,0,175,0
7757,5738,5051,0,0,147,0,0,469,142
7758,4275,3583,52,0,144,0,5,407,168
7760,8803,8047,112,0,121,0,39,365,238
7762,8250,7733,175,0,125,0,0,209,16
7764,7944,6867,255,0,54,0,47,586,270
7801,25484,7659,1384,0,991,0,210,14968,544
7803,3609,2383,137,0,239,0,0,811,78
7820,46,41,0,0,0,0,0,5,0
7821,9465,8608,39,0,191,0,15,510,204
7822,633,468,0,0,99,0,0,40,52
7823,7747,7173,119,26,123,0,14,255,74
7825,9165,8432,65,0,64,0,0,563,82
7826,5915,5553,38,0,82,0,14,219,18
7827,4118,3738,90,0,81,6,0,77,252
7828,15197,10696,1004,0,995,0,0,2150,704
7830,6745,6214,0,0,324,0,0,138,138
7832,4037,3350,74,0,127,0,0,408,156
7833,103,103,0,0,0,0,0,0,0
7834,18180,14650,339,0,1733,0,0,1195,526
7836,11972,9142,545,22,901,0,0,1182,360
7838,3403,3103,42,0,110,0,0,116,64
7840,30028,22779,1164,8,2110,21,16,3662,536
7842,97,87,0,0,0,0,0,10,0
7843,11797,9973,214,0,322,0,0,1239,98
7846,46,12,0,0,0,0,0,34,0
7847,1593,1073,111,0,34,0,0,368,14
7848,4910,4291,153,0,145,0,7,302,24
7849,9142,7153,263,14,933,0,0,742,74
7850,6032,4792,280,6,79,0,0,837,76
7851,36,36,0,0,0,0,0,0,0
7852,3881,2851,284,0,460,0,0,268,36
7853,13232,12234,131,6,331,0,0,343,374
7856,4524,3609,297,0,210,0,0,393,30
7857,3270,2514,176,0,132,0,0,370,156
7860,25654,21857,595,0,308,0,39,2618,474
7863,4213,3754,77,18,21,0,0,327,32
7865,1959,1777,89,0,0,0,0,93,0
7866,22525,16931,987,10,1485,0,85,2686,682
7869,25769,19304,558,0,2745,34,29,2516,1166
7870,30,30,0,0,0,0,0,0,0
7871,20459,17811,473,0,574,0,22,1369,420
7874,8205,6923,159,0,239,0,0,680,408
7876,10518,8828,404,0,407,0,0,764,230
7878,786,723,63,0,0,0,0,0,0
7880,240,87,0,0,0,0,0,153,0
7881,6,6,0,0,0,0,0,0,0
7882,14910,12489,704,2,401,0,0,1121,386
7885,10544,5538,90,0,855,0,0,3863,396
7901,23557,16785,772,0,1950,0,130,3478,884
7920,26953,19315,545,0,5165,0,0,1453,950
7921,7754,6457,92,0,563,0,0,575,134
7922,12574,10001,218,0,1533,0,29,697,192
7924,7753,6358,2,0,340,0,0,1053,0
7926,7,7,0,0,0,0,0,0,0
7927,4024,2856,106,0,575,0,0,445,84
7928,19360,15704,322,0,1843,0,0,1212,558
7930,8435,7009,69,0,374,0,38,667,556
7931,3193,2788,82,0,100,0,0,155,136
7932,10197,8131,261,0,1152,0,0,606,94
7933,3326,2873,68,0,225,0,17,143,0
7934,1717,1584,0,0,11,0,0,116,12
7935,230,230,0,0,0,0,0,0,0
7936,11241,7943,92,8,1445,0,10,1624,238
7939,219,99,71,0,9,0,0,28,24
7940,17242,13246,640,11,1203,0,21,1681,880
7945,9059,8030,83,0,243,0,14,484,410
7946,3251,3014,0,0,116,0,0,94,54
7950,19117,13409,565,0,3622,0,17,1292,424
7960,45023,30720,2687,6,2435,0,29,8079,2134
7961,0,0,0,0,0,0,0,0,0
7970,168,26,0,0,36,0,0,106,0
7974,12316,9339,104,25,1508,2,20,1022,592
7976,608,549,0,0,0,0,0,47,24
7977,567,344,41,0,14,0,0,168,0
7979,541,502,20,0,17,0,0,0,4
7980,2186,1940,0,0,83,0,0,138,50
7981,9060,6992,57,0,1214,0,0,767,60
8001,869,677,91,0,0,0,0,33,136
8002,22946,15315,1296,56,3303,0,61,2344,1142
8003,29892,21249,1976,6,4780,0,31,1149,1402
8004,12495,9788,1259,0,95,0,52,688,1226
8005,23606,19612,1447,72,150,0,41,1995,578
8006,365,354,0,0,2,0,0,0,18
8007,5144,4645,133,24,22,0,0,204,232
8008,6923,6767,32,2,25,0,4,53,80
8009,12824,10122,1220,5,361,0,15,739,724
8010,11354,6083,3084,8,141,0,13,1514,1022
8011,23,0,0,0,0,0,0,0,46
8012,40040,31151,3961,0,1375,0,0,2584,1938
8014,659,659,0,0,0,0,0,0,0
8015,19837,12460,3179,11,491,0,44,2313,2678
8016,33531,16571,9572,0,2064,36,30,3434,3648
8019,1007,795,35,0,3,0,12,90,144
8020,2663,2508,78,0,0,20,0,57,0
8021,44394,22940,11857,14,755,24,318,7431,2110
8022,9210,6748,852,0,1102,0,23,295,380
8023,371,357,8,0,0,0,0,6,0
8026,2177,1967,46,0,3,0,0,138,46
8027,4861,4529,169,0,49,0,0,107,14
8028,20656,13037,4270,0,577,0,45,2406,642
8029,4212,3711,27,0,10,0,0,330,268
8030,13339,10270,480,15,694,0,27,1785,136
8031,11482,8543,237,33,1125,0,36,1339,338
8033,16036,14725,168,0,290,0,0,567,572
8034,18508,13378,1308,4,1483,0,206,1612,1034
8035,7678,7155,95,0,108,0,0,225,190
8036,5971,4727,609,0,350,0,0,165,240
8037,24033,18551,785,2,254,18,34,4267,244
8038,67,67,0,0,0,0,0,0,0
8039,115,46,0,0,0,0,0,69,0
8041,1001,747,64,0,0,0,0,142,96
8042,219,219,0,0,0,0,0,0,0
8043,29392,18847,2847,109,5642,0,121,1290,1072
8045,2846,125,2436,0,33,0,32,102,236
8046,31549,4484,21808,7,654,10,190,2930,2932
8048,12309,8569,2165,0,378,0,49,712,872
8049,5678,4106,623,10,136,25,4,587,374
8050,24841,21779,615,0,359,0,0,1629,918
8051,10357,9379,418,0,237,0,0,303,40
8052,18940,13548,1648,0,1336,0,29,2077,604
8053,45489,37598,2138,13,2767,25,24,2139,1570
8054,41795,31274,3572,48,3749,0,396,1856,1800
8055,27454,24929,505,1,573,16,0,878,1104
8056,4831,3945,328,0,336,0,0,76,292
8057,20893,17135,1395,11,1457,0,45,436,828
8059,5676,5237,273,0,36,0,0,89,82
8060,24349,14168,4910,32,1142,0,95,3095,1814
8061,2957,2092,492,0,119,0,0,188,132
8062,16272,15012,448,0,200,0,0,448,328
8063,3068,2803,81,0,14,0,12,84,148
8064,156,77,59,0,19,0,0,1,0
8065,7296,5008,1257,0,249,0,48,650,168
8066,8700,6184,1829,20,0,20,0,505,284
8067,1610,1430,50,0,13,0,24,60,66
8068,7166,3338,1649,7,113,0,8,1309,1484
8069,12608,6470,2953,13,103,0,40,2845,368
8070,12458,11209,332,19,183,0,54,360,602
8071,9415,8415,183,11,178,0,0,268,720
8072,327,275,23,0,5,0,0,24,0
8073,248,192,0,0,0,0,56,0,0
8074,17,12,5,0,0,0,0,0,0
8075,28894,22216,3234,0,963,37,348,1571,1050
8077,19258,16696,825,4,308,12,34,1107,544
8078,8360,6117,652,11,345,0,0,1003,464
8079,10353,5919,3159,43,46,0,0,827,718
8080,37112,31543,1663,26,2105,0,0,1286,978
8081,49421,24803,15757,15,2117,0,613,4462,3308
8083,9684,6820,1417,6,358,0,0,888,390
8084,7003,5562,556,0,443,0,0,294,296
8085,20424,15207,2274,6,854,0,79,1627,754
8086,7947,6496,638,0,261,0,36,423,186
8087,24764,22490,213,0,450,12,0,1202,794
8088,24153,22027,371,0,187,0,30,1054,968
8089,4448,2944,810,40,38,0,0,534,164
8090,8200,7018,482,0,75,0,17,381,454
8091,5453,4194,605,0,234,25,0,303,184
8092,3557,3307,0,0,0,0,0,180,140
8093,9322,6614,1274,0,199,0,0,994,482
8094,40233,30168,5418,0,869,0,16,2622,2280
8095,116,35,0,0,0,0,0,0,162
8096,35641,25514,5226,0,1475,0,186,2512,1456
8097,3204,2762,199,0,36,0,0,185,44
8098,9341,7698,932,0,122,0,0,430,318
8102,7623,603,2105,0,137,0,0,4732,92
8103,14432,1038,8245,10,213,42,0,4697,374
8104,23269,1333,13475,82,36,0,27,8000,632
8105,28469,1416,6862,0,1626,0,82,18105,756
8106,9710,9059,338,0,14,0,0,196,206
8107,13055,8416,1769,0,496,0,77,2148,298
8108,18378,15819,862,0,452,0,13,1038,388
8109,22916,11180,3987,7,1671,14,87,5556,828
8110,18397,3071,5829,32,1482,0,27,7726,460
8201,10091,6706,1423,0,563,0,0,1353,92
8202,1525,1498,3,0,8,0,0,16,0
8203,9164,7908,177,4,261,0,0,679,270
8204,18824,16044,648,0,189,10,22,1607,608
8205,28275,16741,3567,68,3906,21,38,3189,1490
8210,16648,13628,2002,16,231,0,0,413,716
8212,204,196,6,0,0,0,0,0,4
8215,13674,9325,1694,43,510,0,0,1928,348
8217,24,24,0,0,0,0,0,0,0
8221,6959,6027,101,3,280,0,12,427,218
8223,4057,3937,34,0,11,0,0,62,26
8224,546,470,11,0,11,0,0,50,8
8225,8480,6738,122,3,450,0,30,1058,158
8226,11328,9697,296,9,207,0,0,922,394
8230,5458,5093,7,0,22,0,0,292,88
8232,19507,2719,6763,42,617,28,51,8723,1128
8234,42628,25831,2964,55,5102,0,41,7257,2756
8240,2282,1701,163,0,62,0,3,296,114
8241,1043,997,10,0,21,0,0,5,20
8242,3004,2098,83,0,34,0,0,684,210
8243,1971,1939,1,0,17,0,0,14,0
8244,10811,7365,1431,8,604,0,0,1226,354
8246,83,51,0,0,32,0,0,0,0
8247,1037,1024,2,0,5,0,0,6,0
8248,257,257,0,0,0,0,0,0,0
8251,9423,8608,41,0,12,0,38,550,348
8260,12888,10713,455,0,120,18,0,1484,196
8270,8541,6845,654,12,21,0,3,910,192
8302,45661,17653,10284,576,506,0,35,14651,3912
8310,1351,1262,24,0,0,0,0,65,0
8311,2226,1424,293,45,3,0,0,399,124
8312,8095,5801,1257,16,130,0,0,359,1064
8314,2817,820,1202,0,111,0,3,612,138
8316,257,232,0,0,9,0,0,16,0
8317,1509,1178,168,0,16,0,0,87,120
8318,12330,10753,642,0,77,0,55,589,428
8319,1179,1113,22,0,8,0,0,28,16
8320,1164,156,663,13,5,0,5,311,22
8321,200,200,0,0,0,0,0,0,0
8322,10938,8891,704,0,382,0,0,720,482
8323,893,734,4,5,37,0,0,47,132
8324,188,186,0,0,0,0,0,2,0
8326,1531,1049,12,0,98,0,0,344,56
8327,2954,871,1541,5,8,0,0,463,132
8328,1201,1020,45,0,4,0,0,108,48
8329,108,75,0,0,0,0,0,0,66
8330,28066,16185,5168,52,1845,0,0,4034,1564
8332,36305,22972,5705,155,547,0,16,5691,2438
8340,1268,1131,6,0,16,0,0,110,10
8341,2220,1187,135,0,0,0,0,898,0
8343,5077,4484,196,21,54,0,0,246,152
8344,5074,3977,325,0,21,0,9,581,322
8345,742,621,78,0,11,0,0,13,38
8346,640,96,151,178,0,0,0,215,0
8348,131,131,0,0,0,0,0,0,0
8349,2202,1679,438,0,5,0,18,57,10
8350,1327,1199,0,0,0,0,0,87,82
8352,712,346,233,0,0,0,0,133,0
8353,450,405,0,12,8,0,0,12,26
8360,42689,14929,5479,25,286,0,33,20782,2310
8361,18590,12821,1829,5,455,0,89,2938,906
8401,39075,6059,13340,118,7122,0,22,11437,1954
8402,6200,5731,135,18,90,0,0,107,238
8403,1088,1054,6,2,7,0,0,9,20
8406,10429,6561,367,0,1024,0,0,2401,152
8501,6165,5333,166,0,299,0,43,199,250
8502,11688,6251,229,0,4177,0,0,749,564
8505,17911,12805,1747,0,1384,0,137,1301,1074
8510,5981,5018,136,0,149,22,1,504,302
8511,810,637,39,0,17,0,0,88,58
8512,10813,5616,431,0,2227,0,0,2307,464
8514,5392,4758,200,0,121,0,0,313,0
8515,6468,4240,606,0,1025,0,0,503,188
8518,5509,3721,755,0,532,0,0,223,556
8520,27662,13895,2087,8,4581,0,225,6377,978
8525,4905,4512,98,0,98,0,0,148,98
8527,56139,45147,2975,0,1901,0,73,5367,1352
8528,128,82,0,0,46,0,0,0,0
8530,7662,6658,527,0,125,0,5,269,156
8533,6371,5526,164,0,70,0,0,574,74
8534,12949,10347,355,0,1187,0,15,780,530
8535,4590,3948,64,17,252,0,0,195,228
8536,20239,6124,1249,207,11444,0,253,627,670
8540,49153,28980,2347,0,14639,0,91,2083,2026
8542,5507,3242,407,0,740,0,0,986,264
8550,19486,9725,244,0,8627,0,67,533,580
8551,5318,4438,160,0,273,0,0,326,242
8553,622,535,22,3,2,0,0,51,18
8554,3756,3106,204,0,73,0,9,307,114
8555,805,688,41,0,15,0,3,33,50
8558,7584,5761,215,12,1316,0,0,235,90
8559,5304,4986,2,0,0,0,0,223,186
8560,3840,3239,289,0,53,0,0,118,282
8561,220,45,94,0,81,0,0,0,0
8562,4424,2902,643,0,140,0,0,598,282
8608,946,96,633,0,1,0,0,215,2
8609,13370,1332,6607,13,389,0,0,5005,48
8610,30469,15401,5344,0,774,46,261,8245,796
8611,26625,3943,6108,0,492,0,105,15702,550
8618,40655,9953,24389,45,996,0,28,4604,1280
8619,21593,15654,1821,18,1315,0,53,2347,770
8620,12481,10022,991,0,515,0,0,882,142
8628,9205,6342,1649,0,575,0,0,537,204
8629,14051,2194,6221,32,498,0,0,4805,602
8638,22484,8764,9223,22,509,0,0,3768,396
8640,8032,3303,2265,14,109,0,5,1868,936
8641,4851,2546,617,9,132,0,23,1168,712
8648,32231,19601,3790,15,5213,5,0,2902,1410
8690,18967,15439,912,0,1272,0,0,998,692
8691,16002,12489,397,0,2041,14,61,766,468
8701,99467,79032,3001,0,996,0,0,15916,1044
8720,988,974,10,0,0,0,0,4,0
8721,21127,18526,322,0,470,0,34,1520,510
8722,11193,9947,143,3,36,0,11,875,356
8723,32520,27228,603,0,757,0,97,3620,430
8724,41401,35666,791,0,632,23,52,3706,1062
8730,4738,4367,123,0,19,0,0,193,72
8731,20180,18362,180,7,326,0,0,1294,22
8732,1438,1265,12,3,16,0,0,47,190
8733,2725,2095,117,0,131,0,3,350,58
8734,8264,8126,47,0,11,0,9,54,34
8735,3582,3421,8,0,11,0,0,118,48
8736,12848,11751,1,0,378,0,0,685,66
8738,1028,1001,7,0,3,0,0,17,0
8740,1911,1693,62,0,7,0,0,149,0
8741,2651,2462,35,0,43,0,0,106,10
8742,24410,22723,81,9,105,0,33,1224,470
8750,3272,3125,3,0,1,0,0,79,128
8751,4230,2968,75,0,89,91,0,1007,0
8752,2200,2117,15,0,4,0,0,54,20
8753,62844,52779,1478,61,2030,4,7,5297,2376
8755,26082,20420,1246,0,1711,0,76,2258,742
8757,33534,27957,1077,38,464,0,51,3138,1618
8758,7651,7345,44,25,0,0,0,161,152
8759,32970,29111,1334,0,689,24,0,1207,1210
8801,8999,5730,1542,35,414,0,0,1068,420
8802,4263,4048,2,0,130,0,0,83,0
8804,2423,2273,27,0,17,0,0,81,50
8805,12026,5671,438,0,301,0,21,5485,220
8807,39382,24457,1115,0,9478,0,97,3717,1036
8808,47,47,0,0,0,0,0,0,0
8809,5955,4464,464,0,506,0,1,446,148
8810,9182,2716,1001,0,4414,0,11,876,328
8812,14573,8051,1222,0,2132,0,40,3010,236
8816,47259,28724,2098,15,12075,0,90,3554,1406
8817,45039,16770,3723,131,17530,0,96,5860,1858
8820,40080,9096,1321,90,26702,0,44,1766,2122
8821,342,237,41,0,0,0,0,51,26
8822,31067,25424,524,13,1786,0,9,3120,382
8823,9258,2572,2278,19,3367,0,0,834,376
8824,12562,5944,906,71,4235,0,28,1188,380
8825,4415,4139,13,0,101,0,0,103,118
8826,5091,4386,104,0,102,0,19,281,398
8827,4296,3861,25,0,64,0,0,334,24
8828,2321,1796,116,0,121,0,0,262,52
8829,3597,3081,73,0,52,0,0,340,102
8830,19169,5681,1185,21,10402,0,238,1310,664
8831,50344,35203,1874,75,9185,15,81,3044,1734
8832,2657,493,181,0,134,0,21,1780,96
8833,8322,7656,14,0,220,0,5,358,138
8835,10436,7245,481,0,163,9,0,2441,194
8836,3898,2724,115,0,578,0,0,456,50
8837,17199,6544,1949,23,5819,0,33,2176,1310
8840,16571,11021,896,10,2821,0,21,1392,820
8844,39920,27132,2100,43,6702,0,59,3067,1634
8846,13875,8077,1288,0,1021,0,0,3414,150
8848,8416,8167,0,0,29,0,0,199,42
8850,8747,6568,378,0,674,0,0,1040,174
8852,18095,6717,1972,14,8186,0,110,780,632
8853,5378,4013,583,0,625,0,0,157,0
8854,57695,16696,11026,86,21921,52,178,6544,2384
8857,41227,27823,2322,0,5484,0,23,5129,892
8858,173,173,0,0,0,0,0,0,0
8859,22183,12617,1977,7,3906,0,55,3137,968
8861,54453,5811,3382,0,818,0,110,44123,418
8863,13197,5793,1422,27,2394,0,12,3345,408
8865,28883,22794,2111,0,584,0,66,2779,1098
8867,5158,4837,5,0,154,17,0,135,20
8869,7758,4748,200,0,1205,0,0,1443,324
8872,20482,10948,3469,0,3371,33,6,2471,368
8873,54342,19643,14683,259,10629,7,159,8066,1792
8876,22195,15468,1304,22,1979,0,56,3076,580
8879,23214,15800,1393,0,2125,0,61,3672,326
8880,4606,1879,373,0,549,0,0,1535,540
8882,16270,10158,978,17,641,80,85,3934,754
8884,8443,6977,238,15,239,0,0,911,126
8886,7476,5956,523,0,520,0,27,314,272
8887,1116,1012,3,0,50,0,0,41,20
8889,9359,8433,10,18,499,0,0,289,220
8890,0,0,0,0,0,0,0,0,0
8901,58347,13600,7529,188,5865,38,147,30302,1356
8902,41600,15037,7370,55,10286,10,149,8162,1062
8904,14250,8414,1350,0,1982,0,20,2177,614
10001,23947,12349,2489,59,5213,5,51,3452,658
10002,77925,16208,4762,377,33443,5,232,21350,3096
10003,55035,40150,2058,90,7220,53,130,4358,1952
10004,2990,1882,5,0,790,10,31,222,100
10005,8680,6200,266,0,1404,0,57,527,452
10006,3579,2303,60,0,662,0,0,439,230
10007,7036,4753,313,0,955,0,0,626,778
10009,60141,29968,4814,45,8000,36,393,15539,2692
10010,33119,21184,1778,186,4825,0,137,4223,1572
10011,50711,35997,2201,8,5269,4,417,5640,2350
10012,24527,16992,703,22,4188,21,53,1609,1878
10013,29619,14966,1148,41,10291,0,105,1804,2528
10014,31794,26813,410,15,1762,0,171,1989,1268
10016,51448,32397,1585,36,10413,0,493,4827,3394
10017,16388,11397,336,0,3241,5,24,1148,474
10018,9719,4439,518,0,2847,0,24,1611,560
10019,41592,24189,2235,79,6813,38,445,6697,2192
10020,0,0,0,0,0,0,0,0,0
10021,44983,34829,433,216,4756,112,53,3512,2144
10022,30807,24318,389,58,3431,0,93,1922,1192
10023,61514,44309,2060,55,6673,0,520,6730,2334
10024,58512,44643,2193,0,4050,0,146,6260,2440
10025,94382,51020,8525,49,9232,23,618,22719,4392
10026,40105,8184,19938,38,2254,0,78,8694,1838
10027,65365,17126,24513,108,6131,5,183,15761,3076
10028,50091,40971,489,36,4426,0,0,3295,1748
10029,80866,12508,20483,17,7600,100,645,38610,1806
10030,30163,3068,17860,30,466,65,165,7679,1660
10031,62382,10711,15176,87,2359,8,142,31640,4518
10032,63185,8631,8832,30,2651,88,216,42004,1466
10033,60810,14228,2731,21,1062,0,172,41852,1488
10034,44186,7991,2425,6,982,12,154,32005,1222
10035,35366,3645,12486,35,1646,37,116,16706,1390
10036,26868,14393,1851,40,4941,0,25,5271,694
10037,21184,1188,13963,0,520,0,9,4977,1054
10038,22457,10020,1724,76,7460,0,74,2608,990
10039,27203,1693,15799,142,504,10,12,8322,1442
10040,46003,9601,2474,0,1120,0,124,32013,1342
10044,11945,4734,1485,0,3645,0,23,1619,878
10065,29565,24551,651,27,2178,0,17,1843,596
10069,5195,3627,157,0,1149,0,0,51,422
10075,22818,17774,292,0,960,0,10,3202,1160
10103,0,0,0,0,0,0,0,0,0
10110,0,0,0,0,0,0,0,0,0
10111,0,0,0,0,0,0,0,0,0
10112,0,0,0,0,0,0,0,0,0
10115,0,0,0,0,0,0,0,0,0
10119,0,0,0,0,0,0,0,0,0
10128,62743,44357,2188,0,6097,0,197,7867,4074
10152,0,0,0,0,0,0,0,0,0
10153,0,0,0,0,0,0,0,0,0
10154,0,0,0,0,0,0,0,0,0
10162,1324,1308,0,0,6,0,0,0,20
10165,0,0,0,0,0,0,0,0,0
10167,0,0,0,0,0,0,0,0,0
10168,0,0,0,0,0,0,0,0,0
10169,0,0,0,0,0,0,0,0,0
10170,0,0,0,0,0,0,0,0,0
10171,0,0,0,0,0,0,0,0,0
10172,0,0,0,0,0,0,0,0,0
10173,0,0,0,0,0,0,0,0,0
10174,0,0,0,0,0,0,0,0,0
10177,0,0,0,0,0,0,0,0,0
10199,0,0,0,0,0,0,0,0,0
10271,0,0,0,0,0,0,0,0,0
10278,0,0,0,0,0,0,0,0,0
10279,0,0,0,0,0,0,0,0,0
10280,9820,6657,151,0,1835,0,59,856,524
10282,5644,4043,58,0,950,0,13,315,530
10301,39451,16424,9119,20,2312,0,126,9589,3722
10302,18539,6164,3116,9,1096,2,277,7506,738
10303,25804,4953,8641,22,1889,0,97,9673,1058
10304,41884,15418,10300,333,4019,14,197,10771,1664
10305,42311,26593,2277,46,4974,0,179,7641,1202
10306,54021,40631,1438,22,3455,0,146,7874,910
10307,15528,13501,53,14,465,0,0,1443,104
10308,30024,24852,282,31,1402,0,0,3306,302
10309,33660,29114,185,135,1277,0,91,2683,350
10310,23708,9695,4801,0,1533,0,9,7309,722
10311,0,0,0,0,0,0,0,0,0
10312,61058,50340,664,23,3405,32,18,6011,1130
10314,89960,57831,3724,24,13978,88,90,12734,2982
10451,48240,1290,17258,132,885,53,186,27981,910
10452,77983,1111,20650,37,1035,35,504,54067,1088
10453,82232,761,22623,109,1411,7,308,56561,904
10454,38654,1051,10012,221,120,0,151,26881,436
10455,42558,475,10305,80,389,68,35,31043,326
10456,94667,1225,33433,703,1155,0,470,57047,1268
10457,75668,1340,24110,117,913,18,285,48066,1638
10458,85157,7743,14946,75,2177,31,339,58883,1926
10459,48895,660,13934,131,329,0,196,33398,494
10460,60772,1482,14718,0,773,23,256,43277,486
10461,51021,17795,3877,54,5815,41,111,22873,910
10462,79188,9378,19290,178,10053,0,779,37842,3336
10463,72863,23370,8534,238,2408,62,548,36587,2232
10464,4517,2984,45,0,206,0,23,1259,0
10465,44269,19834,3903,43,1503,7,136,18595,496
10466,73569,2109,50722,129,2172,57,766,16681,1866
10467,102718,9398,31693,131,6056,0,636,53713,2182
10468,77657,2582,13133,391,2684,0,466,57663,1476
10469,73008,8109,38340,393,4431,105,500,20217,1826
10470,14592,5904,4969,0,555,0,48,2908,416
10471,22040,13174,1967,0,1501,0,170,4848,760
10472,68924,1756,17132,228,3991,0,868,43710,2478
10473,62531,1468,20822,183,1052,0,312,38195,998
10474,12608,97,3852,12,0,0,30,8609,16
10475,44241,3104,24815,10,648,0,896,14128,1280
10501,1239,1083,15,0,5,0,0,108,56
10502,5619,3976,88,11,951,0,0,435,316
10503,137,107,0,0,14,0,0,16,0
10504,8052,7095,74,0,332,0,7,427,234
10505,960,715,12,0,144,0,0,89,0
10506,5856,5463,10,0,204,0,0,131,96
10507,7011,3834,552,23,204,0,0,2224,348
10509,19897,14454,504,0,663,4,0,4015,514
10510,10672,7783,372,15,932,7,159,1118,572
10511,2271,1709,68,0,40,0,6,369,158
10512,24608,19272,657,18,703,0,44,3614,600
10514,12694,10795,273,8,1248,0,0,192,356
10516,5521,4889,56,24,45,0,6,407,188
10517,427,380,0,0,6,0,5,28,16
10518,1246,1186,0,0,60,0,0,0,0
10519,185,147,0,0,38,0,0,0,0
10520,13185,9871,768,41,922,1,72,1277,466
10522,11141,8078,670,29,737,0,52,1239,672
10523,9648,2561,2906,38,737,0,18,3095,586
