Zip_Code,City,State,Population,Density,White,Black,Native_American,Asian,Hawaiian_Pacific_Islander,Other,Latino,Mixed_Race
01742,Concord,Massachusetts,19383,280.1,80,3,0,6,0,0,6,4
01745,Fayville,Massachusetts,501,384.1,89,0,0,7,0,2,2,0
01746,Holliston,Massachusetts,14480,280.4,87,1,0,4,0,0,4,4
01747,Hopedale,Massachusetts,5955,441.0,94,0,0,1,0,0,4,1
01748,Hopkinton,Massachusetts,16720,219.7,86,2,0,6,0,0,3,3
01749,Hudson,Massachusetts,19843,638.5,86,1,0,3,0,0,7,3
01752,Marlborough,Massachusetts,39771,712.4,70,3,0,5,0,1,12,8
01754,Maynard,Massachusetts,10560,749.0,88,4,0,3,0,1,3,2
01756,Mendon,Massachusetts,5995,126.9,91,1,0,1,0,1,1,5
01757,Milford,Massachusetts,28694,727.4,77,2,0,3,0,2,11,4
01760,Natick,Massachusetts,35715,854.3,79,2,0,12,0,0,4,3
01770,Sherborn,Massachusetts,4302,100.7,87,0,0,4,0,0,3,6
01772,Southborough,Massachusetts,9520,265.9,83,1,0,11,0,0,2,2
01773,Lincoln,Massachusetts,4791,144.9,76,4,0,10,0,1,5,3
01775,Stow,Massachusetts,7061,146.9,90,0,0,4,0,1,2,3
01776,Sudbury,Massachusetts,18697,281.3,83,1,0,10,0,1,2,4
01778,Wayland,Massachusetts,13850,332.8,82,1,0,11,0,0,4,2
01801,Woburn,Massachusetts,40375,1186.2,79,6,0,7,0,2,4,3
01803,Burlington,Massachusetts,26103,807.3,73,5,0,16,0,0,2,4
01810,Andover,Massachusetts,35375,415.8,78,2,0,12,0,0,4,4
01821,Billerica,Massachusetts,32348,706.4,86,3,0,7,0,0,2,3
01824,Chelmsford,Massachusetts,25961,541.5,85,1,0,10,0,0,3,1
01826,Dracut,Massachusetts,30948,549.6,82,4,0,4,0,1,6,4
01827,Dunstable,Massachusetts,3337,74.6,91,0,0,4,0,0,1,4
01830,Haverhill,Massachusetts,26524,702.1,70,2,0,1,0,0,21,5
01832,Haverhill,Massachusetts,23372,747.1,67,2,0,1,0,0,27,3
01833,Georgetown,Massachusetts,8569,245.7,92,1,0,1,0,0,4,3
01834,Groveland,Massachusetts,6697,280.8,95,1,0,0,0,0,4,0
01835,Haverhill,Massachusetts,13047,676.3,83,3,0,2,0,0,10,2
01840,Lawrence,Massachusetts,5248,3667.9,9,4,0,0,0,0,85,1
01841,Lawrence,Massachusetts,48295,5904.2,12,2,0,1,0,0,85,0
01843,Lawrence,Massachusetts,25942,2795.6,23,4,0,5,0,0,67,1
01844,Methuen,Massachusetts,49587,821.3,64,2,0,4,0,0,27,3
01845,North Andover,Massachusetts,30170,416.5,81,3,0,6,0,0,6,4
01850,Lowell,Massachusetts,16890,4326.9,54,10,0,6,0,0,27,2
01851,Lowell,Massachusetts,29849,3485.2,38,7,1,37,0,0,14,3
01852,Lowell,Massachusetts,34756,2603.1,55,6,0,12,0,1,21,5
01854,Lowell,Massachusetts,29561,2709.2,47,5,0,22,0,1,21,3
01860,Merrimac,Massachusetts,6752,288.1,96,0,0,0,0,0,3,1
01862,North Billerica,Massachusetts,10676,427.3,76,5,0,4,0,0,10,5
01863,North Chelmsford,Massachusetts,9106,743.0,83,1,0,8,0,0,5,3
01864,North Reading,Massachusetts,15598,436.9,89,1,0,5,0,1,1,2
01867,Reading,Massachusetts,24894,929.1,91,0,0,4,0,0,2,3
01876,Tewksbury,Massachusetts,30433,540.9,90,2,0,4,0,0,2,2
01879,Tyngsboro,Massachusetts,12305,259.8,82,1,0,8,0,0,3,7
01880,Wakefield,Massachusetts,26450,1381.6,91,1,0,2,0,0,4,3
01886,Westford,Massachusetts,24087,280.2,77,0,0,17,0,0,2,3
01887,Wilmington,Massachusetts,23538,507.5,87,3,0,5,0,0,1,4
01890,Winchester,Massachusetts,22579,1368.5,80,1,0,12,0,1,2,4
01901,Lynn,Massachusetts,1878,2633.6,37,17,0,1,0,0,43,2
01902,Lynn,Massachusetts,48218,7252.5,28,14,0,8,0,0,43,6
01904,Lynn,Massachusetts,17320,1553.8,66,5,0,6,0,0,20,4
01905,Lynn,Massachusetts,25590,2740.2,33,11,0,10,0,2,40,4
01906,Saugus,Massachusetts,28037,953.3,85,3,0,5,0,0,5,2
01907,Swampscott,Massachusetts,14758,1784.5,89,1,0,1,0,0,3,6
01908,Nahant,Massachusetts,3488,1258.8,96,1,0,1,0,0,1,1
01913,Amesbury,Massachusetts,17218,511.5,91,1,0,1,0,0,3,5
01915,Beverly,Massachusetts,41431,1010.7,90,1,0,2,0,0,4,3
01921,Boxford,Massachusetts,8228,130.5,88,0,0,5,0,0,2,6
01922,Byfield,Massachusetts,2812,125.1,96,0,0,2,0,0,2,0
01923,Danvers,Massachusetts,27391,770.2,89,1,0,2,0,0,4,3
01929,Essex,Massachusetts,3687,96.9,98,0,0,0,0,0,1,1
01930,Gloucester,Massachusetts,29858,424.3,94,1,0,1,0,0,2,2
01937,Hathorne,Massachusetts,136,798.0,94,0,0,0,0,0,6,0
01938,Ipswich,Massachusetts,13810,167.2,94,1,0,1,0,0,3,2
01940,Lynnfield,Massachusetts,13425,443.4,90,1,0,5,0,0,3,2
01944,Manchester,Massachusetts,5327,214.9,97,0,0,1,0,0,2,1
01945,Marblehead,Massachusetts,20393,1743.5,92,1,0,2,0,0,3,1
01949,Middleton,Massachusetts,9656,258.1,85,1,0,1,0,0,9,3
01950,Newburyport,Massachusetts,17890,805.3,92,1,0,2,0,1,2,1
01951,Newbury,Massachusetts,4152,99.7,94,1,0,0,0,1,3,1
01952,Salisbury,Massachusetts,9035,208.0,91,1,0,2,0,0,3,4
01960,Peabody,Massachusetts,52313,1228.5,83,3,0,1,0,0,9,4
01966,Rockport,Massachusetts,7184,384.1,95,0,0,0,0,1,2,1
01969,Rowley,Massachusetts,6232,129.3,96,1,0,1,0,0,0,2
01970,Salem,Massachusetts,42991,1956.6,70,5,0,2,0,0,17,5
01982,South Hamilton,Massachusetts,7991,211.4,91,1,0,5,0,0,1,2
01983,Topsfield,Massachusetts,6496,197.4,95,0,0,3,0,0,1,1
01984,Wenham,Massachusetts,5179,245.8,89,2,0,3,0,0,5,1
01985,West Newbury,Massachusetts,4545,121.6,97,0,0,1,0,0,1,1
02019,Bellingham,Massachusetts,16929,343.8,90,1,0,3,0,0,3,3
02021,Canton,Massachusetts,22829,443.1,79,6,0,7,0,0,4,3
02025,Cohasset,Massachusetts,8393,297.6,97,0,0,1,0,0,1,1
02026,Dedham,Massachusetts,25362,931.2,77,8,0,3,0,1,8,3
02030,Dover,Massachusetts,5922,142.9,82,3,0,8,0,0,5,3
02032,East Walpole,Massachusetts,4410,697.6,81,4,0,8,0,0,2,5
02035,Foxboro,Massachusetts,17448,327.9,86,5,0,2,0,0,3,4
02038,Franklin,Massachusetts,32843,458.5,87,1,0,5,0,0,2,4
02043,Hingham,Massachusetts,23047,385.7,94,0,0,2,0,0,1,2
02045,Hull,Massachusetts,10402,1492.9,91,0,0,1,0,0,4,3
02047,Humarock,Massachusetts,65,290.6,100,0,0,0,0,0,0,0
02048,Mansfield,Massachusetts,23678,445.3,85,2,0,5,0,0,3,4
02050,Marshfield,Massachusetts,26032,337.4,94,0,0,1,0,2,1,2
02052,Medfield,Massachusetts,12610,322.3,90,1,0,5,0,0,2,2
02053,Medway,Massachusetts,13162,426.5,88,2,0,3,0,0,4,3
02054,Millis,Massachusetts,8144,253.4,93,0,0,1,0,1,5,0
02056,Norfolk,Massachusetts,11388,285.3,85,5,0,1,0,0,7,2
02061,Norwell,Massachusetts,10897,193.7,93,0,0,1,0,0,2,3
02062,Norwood,Massachusetts,29121,1066.4,78,6,0,7,0,0,7,2
02066,Scituate,Massachusetts,18042,402.3,94,0,0,1,0,0,2,3
02067,Sharon,Massachusetts,18148,297.7,74,3,0,15,0,0,4,3
02071,South Walpole,Massachusetts,1572,679.2,59,22,1,5,0,1,13,0
02072,Stoughton,Massachusetts,28338,647.9,71,14,1,4,0,1,4,6
02081,Walpole,Massachusetts,19358,397.9,88,1,0,3,0,0,5,4
02090,Westwood,Massachusetts,15612,518.6,87,0,0,7,0,1,2,3
02093,Wrentham,Massachusetts,11597,194.9,94,2,0,1,0,0,3,0
02108,Boston,Massachusetts,4211,10824.7,78,5,1,5,0,0,4,8
02109,Boston,Massachusetts,4051,8401.7,82,4,0,8,0,1,3,2
02110,Boston,Massachusetts,2270,3693.1,82,4,0,11,0,0,2,1
02111,Boston,Massachusetts,7452,10543.8,38,2,0,48,0,0,7,5
02113,Boston,Massachusetts,7464,26621.1,88,1,0,2,0,1,7,2
02114,Boston,Massachusetts,13247,10322.8,71,4,0,10,0,0,11,4
02115,Boston,Massachusetts,29244,15513.0,59,7,0,15,0,1,14,5
02116,Boston,Massachusetts,23215,12631.6,70,5,0,14,0,0,6,5
02118,Boston,Massachusetts,27325,9331.3,46,14,0,16,0,0,19,5
02119,Roxbury,Massachusetts,28152,6125.8,10,50,1,3,0,1,30,5
02120,Roxbury Crossing,Massachusetts,15719,9444.0,37,23,0,17,0,1,21,2
02121,Dorchester,Massachusetts,28479,5746.9,3,61,0,1,0,1,30,4
02122,Dorchester,Massachusetts,24643,4454.7,33,28,0,18,0,4,12,5
02124,Dorchester Center,Massachusetts,55074,6159.0,16,56,1,6,0,1,16,5
02125,Dorchester,Massachusetts,35254,6028.8,28,28,0,11,0,4,19,8
02126,Mattapan,Massachusetts,29141,4746.0,4,76,0,1,0,1,15,4
02127,South Boston,Massachusetts,37257,6068.8,76,6,0,4,0,0,11,2
02128,East Boston,Massachusetts,46655,3224.2,32,2,0,4,0,0,56,7
02129,Charlestown,Massachusetts,18901,4697.9,72,6,0,7,0,0,12,4
02130,Jamaica Plain,Massachusetts,39435,4099.6,55,10,0,6,0,1,21,7
02131,Roslindale,Massachusetts,32819,4451.7,48,21,0,2,0,1,24,3
02132,West Roxbury,Massachusetts,28505,2190.0,77,5,0,7,0,1,8,3
02134,Allston,Massachusetts,18057,6259.7,53,5,0,23,0,1,13,4
02135,Brighton,Massachusetts,42644,6270.6,64,4,0,15,0,1,11,5
02136,Hyde Park,Massachusetts,33084,2395.9,25,41,0,2,0,1,26,5
02138,Cambridge,Massachusetts,37668,5116.3,65,5,0,15,0,0,8,7
02139,Cambridge,Massachusetts,36979,9009.3,59,10,0,15,0,0,8,7
02140,Cambridge,Massachusetts,19737,5888.0,55,20,0,14,0,0,7,4
02141,Cambridge,Massachusetts,13664,7142.9,55,9,0,16,0,0,13,6
02142,Cambridge,Massachusetts,2929,4363.1,53,4,0,25,0,0,7,11
02143,Somerville,Massachusetts,26773,6130.0,70,3,0,11,0,2,8,5
02144,Somerville,Massachusetts,24682,8522.8,80,4,0,7,0,0,4,4
02145,Somerville,Massachusetts,26430,7035.9,56,10,0,10,0,1,16,6
02148,Malden,Massachusetts,61375,4553.7,45,16,0,23,0,1,9,6
02149,Everett,Massachusetts,44993,4686.6,44,18,0,6,0,1,22,8
02150,Chelsea,Massachusetts,39263,6133.1,21,6,0,3,0,1,64,4
02151,Revere,Massachusetts,53873,3405.9,55,5,0,5,0,1,30,4
02152,Winthrop,Massachusetts,18391,3425.0,85,1,0,1,0,0,11,2
02155,Medford,Massachusetts,59779,2731.0,71,8,0,10,0,0,5,5
02163,Boston,Massachusetts,2569,10057.3,51,8,0,21,0,0,11,7
02169,Quincy,Massachusetts,56541,2369.6,62,6,0,23,0,0,4,4
02170,Quincy,Massachusetts,19434,3615.6,56,2,1,35,1,0,1,3
02171,Quincy,Massachusetts,17849,2788.2,54,3,0,37,0,0,2,3
02176,Melrose,Massachusetts,28132,2224.9,84,3,0,6,0,0,3,4
02180,Stoneham,Massachusetts,21967,1376.0,90,2,0,3,0,0,3,1
02184,Braintree,Massachusetts,37082,1002.8,80,3,0,11,0,0,2,4
02186,Milton,Massachusetts,27527,801.0,70,14,0,6,0,0,4,5
02188,Weymouth,Massachusetts,15301,1516.3,75,10,0,7,0,1,3,4
02189,East Weymouth,Massachusetts,15146,1476.8,84,4,0,2,0,0,5,4
02190,South Weymouth,Massachusetts,17415,875.3,85,2,0,7,0,1,3,3
02191,North Weymouth,Massachusetts,8028,1613.5,89,0,0,7,0,0,1,1
02199,Boston,Massachusetts,1177,7731.5,76,0,0,19,0,0,6,0
02203,Boston,Massachusetts,27,0.0,100,0,0,0,0,0,0,0
02210,Boston,Massachusetts,2609,839.8,83,4,0,9,0,0,2,2
02215,Boston,Massachusetts,25023,13185.2,57,3,0,21,0,0,11,6
02301,Brockton,Massachusetts,61320,1893.5,32,42,0,2,0,9,10,5
02302,Brockton,Massachusetts,33841,1422.7,43,31,1,2,0,6,11,7
02322,Avon,Massachusetts,4468,391.9,70,11,0,9,0,1,6,4
02324,Bridgewater,Massachusetts,27434,376.4,82,8,0,2,0,1,4,4
02330,Carver,Massachusetts,11617,119.1,93,2,0,1,0,0,1,4
02332,Duxbury,Massachusetts,15572,245.2,97,1,0,1,0,0,1,1
02333,East Bridgewater,Massachusetts,14301,309.1,88,4,0,2,0,2,2,3
02338,Halifax,Massachusetts,7739,181.7,93,3,0,0,0,0,2,2
02339,Hanover,Massachusetts,14328,344.9,95,1,0,2,0,1,1,2
02341,Hanson,Massachusetts,10560,262.7,92,0,0,1,0,0,1,4
02343,Holbrook,Massachusetts,10753,591.8,76,8,0,5,0,0,7,2
02346,Middleboro,Massachusetts,24166,129.6,90,2,0,0,0,1,2,5
02347,Lakeville,Massachusetts,11292,137.5,94,0,0,1,0,0,2,3
02351,Abington,Massachusetts,16275,640.0,88,3,0,2,0,1,2,4
02356,North Easton,Massachusetts,12885,353.8,91,3,0,2,0,0,3,2
02357,North Easton,Massachusetts,1178,1091.3,77,3,0,4,0,0,8,8
02359,Pembroke,Massachusetts,18230,316.1,91,0,0,1,0,0,2,5
02360,Plymouth,Massachusetts,58500,227.5,90,2,0,1,0,1,2,4
02364,Kingston,Massachusetts,13210,261.6,93,1,0,1,0,0,1,4
02366,South Carver,Massachusetts,195,80.4,43,11,0,0,0,0,41,5
02367,Plympton,Massachusetts,2912,74.2,95,1,0,1,0,0,2,1
02368,Randolph,Massachusetts,33980,1232.6,35,38,0,12,0,3,8,5
02370,Rockland,Massachusetts,17849,655.0,90,3,0,1,0,1,2,4
02375,South Easton,Massachusetts,9938,243.5,86,5,0,2,0,1,3,3
02379,West Bridgewater,Massachusetts,7117,174.2,90,2,0,0,0,0,4,4
02382,Whitman,Massachusetts,14864,806.6,93,1,0,1,0,1,2,3
02420,Lexington,Massachusetts,14579,823.7,65,0,0,28,0,0,1,5
02421,Lexington,Massachusetts,18760,679.9,66,1,0,25,0,0,3,5
02445,Brookline,Massachusetts,20774,3066.4,70,4,0,14,0,0,4,7
02446,Brookline,Massachusetts,30113,8793.0,68,2,0,16,0,0,7,6
02451,Waltham,Massachusetts,18646,1217.6,67,6,0,13,0,0,9,6
02452,Waltham,Massachusetts,15470,1485.3,69,8,0,11,0,0,8,4
02453,Waltham,Massachusetts,28696,3193.4,60,5,0,11,0,0,20,4
02457,Babson Park,Massachusetts,1680,3465.3,59,7,0,20,0,0,10,4
02458,Newton,Massachusetts,12465,2345.8,74,3,0,12,0,1,6,4
02459,Newton Center,Massachusetts,19473,1473.5,71,3,0,17,0,0,4,5
02460,Newtonville,Massachusetts,9911,2511.5,73,4,0,11,0,0,6,6
02461,Newton Highlands,Massachusetts,7214,1872.9,69,1,0,17,0,0,5,8
02462,Newton Lower Falls,Massachusetts,1520,1136.5,76,1,0,10,0,0,6,7
02464,Newton Upper Falls,Massachusetts,3155,2021.5,65,5,0,19,0,1,6,5
02465,West Newton,Massachusetts,12112,2016.4,71,3,0,13,0,0,6,6
02466,Auburndale,Massachusetts,8568,1746.7,71,2,0,15,0,0,5,7
02467,Chestnut Hill,Massachusetts,22105,1782.0,68,4,0,13,0,0,7,8
02468,Waban,Massachusetts,5568,1374.2,76,2,0,12,0,0,3,8
02472,Watertown,Massachusetts,34715,3062.0,77,2,0,8,0,1,9,3
02474,Arlington,Massachusetts,28028,3330.4,74,1,0,12,0,0,4,7
02476,Arlington,Massachusetts,16964,3049.8,79,3,0,9,0,0,4,6
02478,Belmont,Massachusetts,25940,2050.7,74,2,0,15,0,0,5,4
02481,Wellesley Hills,Massachusetts,16309,1111.8,79,3,0,9,0,0,5,4
02482,Wellesley,Massachusetts,11015,944.6,77,2,0,13,0,1,4,4
02492,Needham,Massachusetts,20128,806.6,86,1,0,7,0,0,2,4
02493,Weston,Massachusetts,12027,258.5,78,2,0,10,0,2,4,4
02494,Needham Heights,Massachusetts,10301,1249.9,75,3,0,10,0,0,4,8
02532,Buzzards Bay,Massachusetts,13337,343.3,88,2,0,1,0,1,3,6
02534,Cataumet,Massachusetts,815,142.1,81,5,0,3,0,0,8,4
02535,Chilmark,Massachusetts,1757,18.6,67,1,14,0,0,1,2,15
02536,East Falmouth,Massachusetts,19191,273.2,83,4,1,3,0,2,3,5
02537,East Sandwich,Massachusetts,6572,199.1,95,0,0,2,0,0,1,2
02538,East Wareham,Massachusetts,3571,306.4,74,2,0,2,0,11,3,8
02539,Edgartown,Massachusetts,4292,58.6,85,1,0,0,0,2,2,9
02540,Falmouth,Massachusetts,8294,296.2,84,3,0,5,0,1,1,6
02542,Buzzards Bay,Massachusetts,881,14.3,80,4,0,2,0,0,13,1
02543,Woods Hole,Massachusetts,909,24.7,100,0,0,0,0,0,0,0
02553,Monument Beach,Massachusetts,35,343.3,100,0,0,0,0,0,0,0
02554,Nantucket,Massachusetts,10590,94.3,69,8,1,2,0,0,8,12
02556,North Falmouth,Massachusetts,2869,311.1,93,0,0,1,0,0,1,5
02557,Oak Bluffs,Massachusetts,4675,241.3,83,3,0,0,0,2,2,10
02558,Onset,Massachusetts,749,677.0,72,4,0,0,0,24,0,0
02559,Pocasset,Massachusetts,4028,258.9,96,1,0,0,0,0,2,1
02561,Sagamore,Massachusetts,325,338.6,100,0,0,0,0,0,0,0
02562,Sagamore Beach,Massachusetts,3008,341.0,91,1,0,3,0,0,3,2
02563,Sandwich,Massachusetts,9501,302.7,95,0,0,2,0,1,2,0
02564,Siasconset,Massachusetts,312,20.8,89,6,0,5,0,0,0,0
02568,Vineyard Haven,Massachusetts,4100,232.1,82,10,0,0,0,0,0,7
02571,Wareham,Massachusetts,10940,203.4,80,3,0,0,0,4,4,9
02575,West Tisbury,Massachusetts,2417,42.1,94,1,0,1,0,0,1,3
02576,West Wareham,Massachusetts,4873,149.0,79,2,0,1,0,3,2,12
02584,Nantucket,Massachusetts,10,57.3,100,0,0,0,0,0,0,0
02601,Hyannis,Massachusetts,15063,633.0,71,10,0,1,1,2,9,5
02630,Barnstable,Massachusetts,2277,178.1,97,2,0,1,0,0,0,0
02631,Brewster,Massachusetts,9736,169.6,95,1,0,0,0,0,2,2
02632,Centerville,Massachusetts,9923,566.6,94,0,0,0,0,1,1,3
02633,Chatham,Massachusetts,4055,198.4,90,2,0,0,0,0,2,6
02635,Cotuit,Massachusetts,3301,229.7,97,0,0,0,0,0,3,0
02637,Cummaquid,Massachusetts,141,139.6,100,0,0,0,0,0,0,0
02638,Dennis,Massachusetts,3011,208.7,99,0,0,1,0,0,0,0
02639,Dennis Port,Massachusetts,2949,400.0,82,8,0,0,0,0,4,5
02641,East Dennis,Massachusetts,191,98.5,100,0,0,0,0,0,0,0
02642,Eastham,Massachusetts,4908,137.3,91,2,0,3,0,1,1,2
02643,East Orleans,Massachusetts,0,5.3,0,0,0,0,0,0,0,0
02644,Forestdale,Massachusetts,4393,426.2,93,0,0,0,0,0,6,1
02645,Harwich,Massachusetts,9516,224.2,90,2,0,2,0,1,2,3
02646,Harwich Port,Massachusetts,1806,214.9,97,0,0,0,0,0,2,1
02647,Hyannis Port,Massachusetts,121,105.1,100,0,0,0,0,0,0,0
02648,Marstons Mills,Massachusetts,6589,303.9,92,2,0,0,0,0,3,3
02649,Mashpee,Massachusetts,14054,232.6,83,2,5,1,0,1,2,6
02650,North Chatham,Massachusetts,906,227.4,83,3,0,0,0,0,15,0
02651,North Eastham,Massachusetts,0,85.9,0,0,0,0,0,0,0,0
02652,North Truro,Massachusetts,942,56.7,100,0,0,0,0,0,0,0
02653,Orleans,Massachusetts,5905,189.0,94,3,0,0,0,0,2,0
02655,Osterville,Massachusetts,3257,208.0,91,2,0,0,0,0,4,2
02657,Provincetown,Massachusetts,2952,117.5,85,2,0,2,0,0,5,7
02659,South Chatham,Massachusetts,1030,209.1,98,0,0,2,0,0,0,0
02660,South Dennis,Massachusetts,6657,313.5,88,4,0,3,0,1,3,2
02663,South Wellfleet,Massachusetts,96,47.3,100,0,0,0,0,0,0,0
02664,South Yarmouth,Massachusetts,9226,521.6,93,0,0,1,0,1,2,3
02666,Truro,Massachusetts,638,25.1,92,3,2,0,0,0,1,2
02667,Wellfleet,Massachusetts,3075,53.5,87,2,0,3,0,0,0,7
02668,West Barnstable,Massachusetts,2807,83.3,96,2,0,0,0,0,0,2
02669,West Chatham,Massachusetts,158,117.7,70,30,0,0,0,0,0,0
02670,West Dennis,Massachusetts,1158,242.0,88,1,0,1,0,0,6,5
02671,West Harwich,Massachusetts,889,196.2,95,1,0,0,0,1,3,0
02672,West Hyannisport,Massachusetts,368,140.6,89,0,0,0,0,11,0,0
02673,West Yarmouth,Massachusetts,8397,324.5,87,4,0,2,0,0,2,3
02675,Yarmouth Port,Massachusetts,6314,281.3,91,1,0,3,0,0,1,3
02702,Assonet,Massachusetts,4472,94.9,93,0,0,1,0,0,2,4
02703,Attleboro,Massachusetts,44326,628.4,82,3,0,5,0,0,7,3
02713,Cuttyhunk,Massachusetts,25,4.0,100,0,0,0,0,0,0,0
02715,Dighton,Massachusetts,3703,105.3,93,3,0,0,0,0,1,4
02717,East Freetown,Massachusetts,4703,103.6,90,0,0,1,0,1,2,7
02718,East Taunton,Massachusetts,6295,248.3,88,3,0,2,0,1,5,3
02719,Fairhaven,Massachusetts,16027,494.9,88,0,0,5,0,2,2,3
02720,Fall River,Massachusetts,31126,1075.9,78,5,0,2,0,0,7,7
02721,Fall River,Massachusetts,25985,2487.1,76,5,0,2,0,1,9,7
02723,Fall River,Massachusetts,14236,3570.2,67,8,0,1,0,3,11,10
02724,Fall River,Massachusetts,17391,3513.0,74,1,0,2,0,0,13,10
02725,Somerset,Massachusetts,2453,428.0,95,2,0,0,0,1,2,0
02726,Somerset,Massachusetts,15804,1085.0,97,0,0,0,0,1,0,1
02738,Marion,Massachusetts,5065,134.5,87,2,0,0,0,5,1,5
02739,Mattapoisett,Massachusetts,6245,134.3,95,0,0,0,0,1,2,2
02740,New Bedford,Massachusetts,43686,2926.0,56,7,0,2,0,10,17,8
02743,Acushnet,Massachusetts,10443,215.9,89,0,0,1,0,3,2,4
02744,New Bedford,Massachusetts,11184,3560.0,59,5,0,0,0,4,25,7
02745,New Bedford,Massachusetts,24294,918.7,83,2,0,1,0,2,9,3
02746,New Bedford,Massachusetts,15637,2799.5,47,6,0,1,0,5,39,2
02747,North Dartmouth,Massachusetts,23568,181.4,83,3,0,3,0,0,4,6
02748,South Dartmouth,Massachusetts,11316,196.4,91,0,0,3,0,0,1,4
02760,North Attleboro,Massachusetts,27100,575.1,86,1,0,4,0,0,5,4
02762,Plainville,Massachusetts,9000,290.4,94,1,0,2,0,0,0,4
02763,Attleboro Falls,Massachusetts,1933,843.8,88,6,0,2,0,0,1,3
02764,North Dighton,Massachusetts,3872,145.3,93,2,0,0,0,0,1,3
02766,Norton,Massachusetts,19515,264.0,90,3,0,2,0,0,2,2
02767,Raynham,Massachusetts,14018,220.1,83,5,0,3,0,0,2,7
02769,Rehoboth,Massachusetts,11990,95.5,91,1,0,1,0,0,2,5
02770,Rochester,Massachusetts,5199,61.2,94,1,0,2,0,0,2,1
02771,Seekonk,Massachusetts,14957,287.9,94,0,0,1,1,0,2,2
02777,Swansea,Massachusetts,16204,270.0,97,0,0,1,0,0,1,2
02779,Berkley,Massachusetts,6630,149.9,98,0,0,0,0,0,0,2
02780,Taunton,Massachusetts,50358,573.0,79,7,0,1,0,2,7,5
02790,Westport,Massachusetts,15832,113.0,96,0,0,0,0,0,0,3
02791,Westport Point,Massachusetts,279,90.1,100,0,0,0,0,0,0,0
02802,Albion,Rhode Island,903,1552.1,91,0,0,0,0,0,9,0
02804,Ashaway,Rhode Island,2076,99.7,100,0,0,0,0,0,0,0
02806,Barrington,Rhode Island,16218,766.3,89,0,0,4,0,0,3,4
02807,Block Island,Rhode Island,830,44.7,92,1,0,2,0,0,2,3
02808,Bradford,Rhode Island,2540,116.4,87,7,2,0,0,0,4,0
02809,Bristol,Rhode Island,22318,902.3,91,2,0,2,0,0,3,1
02812,Carolina,Rhode Island,1348,87.0,85,9,0,2,0,0,1,3
02813,Charlestown,Rhode Island,7762,82.9,90,0,2,1,0,0,2,4
02814,Chepachet,Rhode Island,7616,64.6,93,0,0,1,0,0,3,3
02815,Clayville,Rhode Island,195,25.7,79,0,0,0,0,0,0,21
02816,Coventry,Rhode Island,32664,332.3,93,1,0,1,0,0,2,3
02817,West Greenwich,Rhode Island,6084,47.2,85,2,0,5,0,0,4,3
02818,East Greenwich,Rhode Island,18348,319.7,88,1,0,3,0,0,3,4
02822,Exeter,Rhode Island,6424,42.2,90,1,1,2,1,1,1,2
02825,Foster,Rhode Island,5391,38.4,93,0,0,0,0,0,1,6
02826,Glendale,Rhode Island,773,122.3,100,0,0,0,0,0,0,0
02827,Greene,Rhode Island,2047,39.7,95,1,0,2,0,0,0,2
02828,Greenville,Rhode Island,7683,623.4,92,2,0,1,0,0,2,3
02830,Harrisville,Rhode Island,5649,119.5,96,0,0,0,0,0,1,2
02831,Hope,Rhode Island,3260,140.9,96,0,0,0,0,0,2,2
02832,Hope Valley,Rhode Island,4708,79.6,95,1,0,1,0,0,1,2
02833,Hopkinton,Rhode Island,900,42.8,92,0,0,3,0,0,5,0
02835,Jamestown,Rhode Island,5505,220.9,90,0,0,7,0,0,1,2
02836,Kenyon,Rhode Island,135,170.8,100,0,0,0,0,0,0,0
02837,Little Compton,Rhode Island,3521,65.7,94,1,0,1,0,0,1,4
02838,Manville,Rhode Island,3904,918.1,96,2,0,0,0,0,0,2
02839,Mapleville,Rhode Island,1782,171.0,91,5,0,1,0,0,2,0
02840,Newport,Rhode Island,23267,1247.6,73,4,1,2,0,0,11,9
02841,Newport,Rhode Island,1499,1152.0,76,8,0,4,0,0,6,6
02842,Middletown,Rhode Island,16079,489.2,77,6,0,3,0,0,6,7
02852,North Kingstown,Rhode Island,22129,281.9,90,0,1,2,0,0,2,4
02857,North Scituate,Rhode Island,9044,77.8,96,0,0,0,0,0,1,2
02858,Oakland,Rhode Island,733,380.7,61,0,0,0,0,0,0,39
02859,Pascoag,Rhode Island,7426,91.8,93,0,0,2,0,1,1,3
02860,Pawtucket,Rhode Island,46958,3229.3,35,20,0,1,0,6,28,9
02861,Pawtucket,Rhode Island,25163,2835.6,70,7,0,2,0,2,13,5
02863,Central Falls,Rhode Island,19395,6235.9,20,11,0,0,0,1,63,4
02864,Cumberland,Rhode Island,34452,488.1,88,1,0,2,0,0,7,2
02865,Lincoln,Rhode Island,16784,393.1,86,1,0,4,0,1,4,4
02871,Portsmouth,Rhode Island,17165,389.1,90,1,0,2,0,0,3,3
02872,Prudence Island,Rhode Island,298,14.2,100,0,0,0,0,0,0,0
02873,Rockville,Rhode Island,215,32.2,100,0,0,0,0,0,0,0
02874,Saunderstown,Rhode Island,6245,149.2,95,1,0,0,0,0,3,1
02875,Shannock,Rhode Island,611,102.7,95,0,0,0,0,0,0,5
02876,Slatersville,Rhode Island,180,1310.6,87,0,0,0,0,0,0,13
02878,Tiverton,Rhode Island,15870,209.5,96,1,0,0,0,0,1,2
